original_id,link_url,user_nickname,original_message_id,subject,message_time,category,domain,status,location,target_object,content,reply_id,reply_nickname,reply_organization,reply_time,reply_content,satisfaction,solution_score,attitude_score,speed_score,wuhan_gid,district_name
1644,http://liuyan.people.com.cn/threads/content?tid=18451395,15********6,18451395,十里景秀一期2栋出入口旁的餐馆油烟直排,2023/7/17 16:31,投诉/求助,环保,已办理,湖北省,湖北省汉阳区委书记,2023年7月17日早上五点多钟这个位子就一直向外排浓烟，刚开始以为是哪里的电线着火了，找了许久才找到这个排烟的位置，政府搞美食一条街提振经济，我们老百姓大力支持，但餐馆也得不影响居民的正常生活吧，这个位置一直排刺鼻的浓烟一上午都没有人处理，感谢您在百忙之中关注一下这个问题，谢谢您！,6421141,18********1,武汉市汉阳区委书记,2023/8/14 15:15,"网友，您好！您的留言已收悉，根据您反映的问题，经汉阳区琴断口街道调查核实，现回复如下：_x000D_
收到投诉后琴断口街道综合执法中心工作人员迅速前往现场，核实该点位是十升路美食街上的门店**骨安装的油烟排放管道，并非直排，也无安全隐患。工作人员已联系该排烟管道的责任商户，要求其定期清理管道，并安排综合中法中心队员加强巡查，发现问题及时督促整改。_x000D_
汉阳区琴断口街道前期已向您沟通反馈情况。感谢您的理解和信任，希望您一如既往支持和监督我们的工作！",,,,,4,汉阳区
1645,http://liuyan.people.com.cn/threads/content?tid=18546697,18********3,18546697,婚纱店欺诈消费者,2023/7/30 21:54,投诉/求助,企业,已办理,江西省 景德镇市,湖北省江汉区委书记,2023年7月18号拍摄完婚纱照，7月19号选的片，付尾款的时候，我也重复强调了加急的问题，老板承诺一个星期出精修和电子请帖，20天出成品，我才付尾款，今天已经30号了，精修还没有出，请帖也没出，最后是我们自己花钱找人做请帖，商家欺诈消费者，协商退款，商家不处理。定金500加尾款2388已经支付给了商家。,6409661,18*********,江汉区市场监督管理局,2023/8/8 15:33,"网民朋友：您好，您反映的婚纱店欺诈消费者问题，经区市场监督管理局工作人员调查了解，现回复如下：_x000D_
         经调查，前期**婚纱摄影工作室负责人曾用微信联系网民反映现在业务量太大，月底可以完成。网民表示可以接受。区市场监督管理局工作人员通过电话调解，**婚纱摄影工作室同意以最快速度完成工作，用快递免费邮寄给网民。_x000D_
        上述回复意见，区市场监督管理局工作人员通过电话与您进行沟通，其问题已经解决。感谢您的留言!",,,,,8,江汉区
1646,http://liuyan.people.com.cn/threads/content?tid=18674396,15********0,18674396,拖欠工资,2023/8/15 13:58,投诉/求助,就业,已办理,湖北省 武汉市,湖北省武昌区委书记,2023年7月18日至2023年8月5日，在尊*披萨百瑞景店单位从事骑手，店员等工作，于8月5日，离职之后尊*披萨开始拖欠工资，目前，拖欠本人2023年7月18日至2023年8月5日的工资共计1488元。,6465221,13********7,武汉武昌区,2023/9/1 10:15,"网民朋友，您好，您反映的拖欠工资问题，经过武昌区工作人员调查了解，现回复如下：

经过工作人员协调，公司反馈已将您的工资转至银行卡，待您到公司领取银行卡后即可提取工资。

上述情况，工作人员与您进行了电话沟通告知。感谢您的理解和支持。",,,,,11,武昌区
1647,http://liuyan.people.com.cn/threads/content?tid=18484042,18********1,18484042,地铁2号线范湖站安全检查不认真,2023/7/21 13:23,建言,交通,已办理,湖北省 鄂州市,湖北省江汉区委书记,2023年7月21日下午13点57分，我从范湖站乘坐地铁，当时没几个乘客，走我前面一位女士拎两个大袋子，没有放入安检x光传输带，安检员（女）只是扫了一下看了一眼就放行了。我问她为什么那位女士的两个大袋子都不用过x光安检？安检员说都是吃的。难道看一眼就能确定满满两袋全是实物？难道吃的就不用过安检带了？有这个规定吗？还是工作人员把规定动作打折扣了？公共交通安全无小事，肯请相关部门加强工作人员安全责任意识教育，守护公众安全！让老百姓能放心大胆地乘坐公共交通，增强安全感和幸福感！,6410124,18*********,江汉区委书记,2023/8/8 16:30,"网民朋友：您好，您反映的问题不属于我区管辖范围,建议您向武汉地铁集团反应情况。感谢您的留言。",,,,,8,江汉区
1648,http://liuyan.people.com.cn/threads/content?tid=19444168,18********2,19444168,商行售假,2023/12/12 12:03,投诉/求助,企业,已办理,云南省 昆明市,湖北省汉阳区委书记,2023年7月25日，该公司在淘*网取名为谭*匠品牌折扣店，以正品为由诱导我买了两把梳子，今天查看订单时发现店铺已经改名为檀木梳品牌店，并且原来链接上的谭*匠被删除，再次询问时，商家承认售假，商家提出退还费用，但我不认可该方案，退一赔三，赔偿增额不足500的按照500赔偿，谢谢。,6759230,18********1,武汉市汉阳区委书记,2023/12/28 15:33,网友，您好！您的留言已收悉，您反映的问题，汉阳区四新街道市场监管所前期已向您沟通反馈情况。感谢您的理解和信任，希望您一如既往支持和监督我们的工作！,,,,,4,汉阳区
1649,http://liuyan.people.com.cn/threads/content?tid=18744679,17********3,18744679,有欺诈嫌疑，无发票,2023/8/24 15:39,投诉/求助,企业,已办理,江苏省,湖北省武昌区委书记,2023年8月22号，找到乾*事务所，帮处理江*美容美发诱导消费12000事件，将美发店的经过发给乾*事务所，让我签定相关律师合同，收费960定金，后面退款了还需要10%的额外费用。 2023年8月23日，询问案件情况，律师事务所客服说今天请假有事，让我问群里律师，在群里问事件进度，群客服要等，我说大概要多久，客服没回复，打电话也不接，我又问我请你们律师，你们怎么不给我开发票，我感觉不对劲，要求退款，他们不给予退款，一问进度就装哑巴，什么东西都不提供，也没有发票，定金交了，就爱答不理，我网上查询了这件律师事务所，发现有很多人和我一样的情况，意识到被骗。,6492805,13********7,武汉武昌区,2023/9/13 10:18,"网民朋友，您好，您反映的律所服务问题，经过武昌区工作人员调查了解，现回复如下：

8月30日，工作人员与您电话联系核实了解相关情况后，协调湖北乾一律师事务所及时与您联系，协商办理相关事宜。

上述情况，工作人员电话向您告知，您反馈律所已与您取得联系，感谢您的理解和支持。",,,,,11,武昌区
1650,http://liuyan.people.com.cn/threads/content?tid=19030874,13********1,19030874,随意扣工资,2023/10/11 11:50,投诉/求助,企业,已办理,湖北省 武汉市,湖北省武昌区委书记,2023年9月1日入职该公司，在2023年10月10日离职，邓*仪却妄图不给我国庆的带薪工资以及还要从我工资里扣除她所谓我犯错误要赔偿的钱。希望尽快解决这个问题。,6585941,13********7,武汉武昌区,2023/10/25 9:37,"网民朋友，您好，您反映的拖欠工资问题，经过武昌区工作人员调查了解，现回复如下：

经查，您目前在武昌区人力资源局办理了立案手续，目前，武昌区劳动监察大队正在依法办理您的案件，建议您保持电话畅通，后期将由办案人员与您联系。

10月17日，武昌区工作人员与您电话联系，告知相关情况，感谢您的理解和支持！",,,,,11,武昌区
1651,http://liuyan.people.com.cn/threads/content?tid=18948868,18********6,18948868,强行变道危害他人安全,2023/9/24 16:29,投诉/求助,交通,已办理,湖北省 鄂州市,湖北省武昌区委书记,2023年9月24日  友谊大道长江隧道入口处红色小轿车鄂S·C***23错过路口没打转向灯强行变道加塞我的车辆，对我及我车上的乘客的人身安全造成了威胁，有视频记录，希望交管部门处理,6570005,13********7,武汉武昌区,2023/10/18 9:03,"网民朋友，您好！您反映的车辆强行变道危害他人安全问题，经过武昌区工作人员调查了解，现回复如下：

武昌交通大队调取视频核实了相关情况，联系相关车主对他的驾驶行为进行了批评教育，10月11日，相关情况工作人员与您电话进行了反馈并进行了沟通解释，感谢您对我区工作的理解支持，祝您生活愉快！",,,,,11,武昌区
1652,http://liuyan.people.com.cn/threads/content?tid=18398027,13********3,18398027,塔子湖体育馆附近的道路不畅,2023/7/10 9:27,投诉/求助,城建,已办理,湖北省 武汉市,湖北省江岸区委书记,"2023年9月30日，塔子湖周边市政道路仍未开始建设，即华盛路（和谐大道-健身街)、健身街（塔子湖东路-华岭路）这两条道路。经核实，上述两条道路已于2016年至2018年取得相关批复。据统计，项目周边道路是否建成直接影响100000多名百姓的生存状态，事关周边小区所有居民以后入住必要的生活保障，坑坑洼洼、雨天积水、繁复绕行的临时路面势必都会严重影响每一位居民的出行时间、安全性、便利性。尤其是孩子、婴儿车、老人步行、推行轮椅的特殊人群。另外，这两条道路涉及到了部分小区排污问题。为此，建议相关主管部门尽快启动塔子湖体育馆周边道路(华盛路、健身街)的建设,给出具体完工时间",6366464,15********2,武汉江岸区,2023/7/18 17:25,网友，您好！您反映华盛路及健身街建设的问题，有关工作人员向您电话反馈了办理情况。,,,,,7,江岸区
1653,http://liuyan.people.com.cn/threads/content?tid=18415005,15********6,18415005,加快融创公园大观附近的道路建设文案,2023/7/12 11:38,投诉/求助,城建,已办理,湖北省,湖北省江岸区委书记,"2023年9月30日，是融创公园大观项目的交付日期,但是目前项目周边市政道路仍未开始建设，即华盛路（和谐大道-健身街)、健身街（塔子湖东路-华岭路）这两条道路。经核实，上述两条道路已于2016年至2018年取得相关批复。据统计，融创公园大观项目共有4183套住宅类商品房，项目周边道路是否建成直接影响10000多名百姓的生存状态，事关小区所有居民以后入住必要的生活保障，坑坑洼洼、雨天积水、繁复绕行的临时路面势必都会严重影响每一位居民的出行时间、安全性、便利性。尤其是孩子、婴儿车、老人步行、推行轮椅的特殊人群。另外，这两条道路涉及到了排污问题，不然930无法交付。为此，建议相关主管部门尽快启动融创公园大观项目周边道路(华盛路、健身街)的建设,给出具体完工时间",6366466,15********2,武汉江岸区,2023/7/18 17:26,网友，您好！您反映华盛路及健身街建设的问题，有关工作人员向您电话反馈了办理情况。,不满意,5,5,5,7,江岸区
